STATION,NAME,BEGIN_LAT,BEGIN_LON,ELEVATION,DATE,AWND,PRCP,SNOW,SNWD,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,Zip
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-01-29,0.0,0.05,0.0,0.0,54.0,28.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-01-29,0.0,0.05,0.0,0.0,53.0,33.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-01-29,15.43,0.05,0.0,0.0,55.0,34.0,260.0,230.0,30.0,38.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-01-30,7.38,0.0,0.0,0.0,39.0,26.0,320.0,320.0,18.1,23.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-01-30,0.0,0.0,0.0,0.0,47.0,36.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-01-30,0.0,0.0,0.0,0.0,45.0,34.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-01-30,0.0,0.0,0.0,0.0,38.0,24.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-01-30,9.4,0.0,0.0,0.0,41.0,28.0,340.0,340.0,21.9,28.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-01-31,2.68,0.0,0.0,0.0,42.0,21.0,220.0,240.0,10.1,14.1,40041
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-01-31,0.0,0.0,0.0,0.0,41.0,17.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-01-31,0.0,0.0,0.0,0.0,41.0,19.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-01-31,4.25,0.0,0.0,0.0,43.0,21.0,250.0,200.0,10.1,12.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-02-01,8.95,0.43,0.0,0.0,50.0,38.0,270.0,270.0,19.9,27.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-02-01,0.0,0.0,0.0,0.0,41.0,20.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-02-01,0.0,0.35,0.0,0.0,46.0,33.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-02-01,0.0,0.62,0.0,0.0,48.0,35.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-02-01,12.3,0.45,0.0,0.0,51.0,37.0,280.0,260.0,23.0,28.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-02-02,13.2,0.0,0.0,0.0,43.0,23.0,300.0,290.0,29.1,36.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-02-02,0.0,0.52,0.0,0.0,50.0,38.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-02-02,0.0,0.0,0.0,0.0,50.0,23.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-02-02,0.0,0.0,0.0,0.0,42.0,22.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-02-02,14.54,0.0,0.0,0.0,43.0,24.0,280.0,290.0,29.1,35.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-02-03,7.38,0.0,0.0,0.0,40.0,22.0,200.0,210.0,14.1,19.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-02-03,0.0,0.0,0.0,0.0,44.0,23.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-02-03,0.0,0.0,0.0,0.0,39.0,18.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-02-03,0.0,0.0,0.0,0.0,40.0,19.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-02-03,8.5,0.0,0.0,0.0,41.0,22.0,240.0,240.0,15.0,19.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-02-04,9.17,0.01,0.0,0.0,53.0,27.0,350.0,350.0,21.9,33.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-02-04,0.0,0.0,0.0,0.0,41.0,21.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-02-04,0.0,0.0,0.0,0.0,54.0,29.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-02-04,0.0,0.02,0.3,0.0,53.0,25.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-02-04,11.41,0.02,0.3,0.0,54.0,28.0,360.0,350.0,23.0,28.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-02-05,7.16,0.0,0.0,0.0,30.0,16.0,360.0,10.0,19.9,28.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-02-05,0.0,0.02,0.0,0.0,54.0,27.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-02-05,0.0,0.0,0.0,0.0,54.0,15.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-02-05,0.0,0.01,0.1,0.0,28.0,14.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-02-05,9.62,0.0,0.0,0.0,30.0,16.0,340.0,360.0,25.9,32.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-02-06,3.58,0.0,0.0,0.0,44.0,16.0,230.0,240.0,13.0,16.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-02-06,0.0,0.0,0.0,0.0,27.0,16.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-02-06,0.0,0.0,0.0,0.0,43.0,11.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-02-06,0.0,0.0,0.0,0.0,43.0,13.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-02-06,5.82,0.0,0.0,0.0,45.0,16.0,220.0,210.0,14.1,17.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-02-07,8.72,0.0,0.0,0.0,62.0,32.0,200.0,210.0,21.0,29.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-02-07,0.0,0.0,0.0,0.0,44.0,17.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-02-07,0.0,0.0,0.0,0.0,63.0,30.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-02-07,0.0,0.0,0.0,0.0,62.0,32.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-02-07,12.3,0.0,0.0,0.0,64.0,34.0,210.0,200.0,21.9,30.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-02-08,8.95,0.01,0.0,0.0,59.0,50.0,200.0,200.0,19.9,28.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-02-08,0.0,0.0,0.0,0.0,63.0,32.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-02-08,0.0,0.0,0.0,0.0,60.0,50.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-02-08,0.0,0.02,0.0,0.0,56.0,48.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-02-08,11.41,0.01,0.0,0.0,59.0,50.0,220.0,210.0,23.0,33.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-02-09,10.29,0.0,0.0,0.0,53.0,30.0,350.0,350.0,17.0,23.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-02-09,0.0,0.01,0.0,0.0,59.0,48.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-02-09,0.0,0.06,0.0,0.0,55.0,35.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-02-09,0.0,0.01,0.0,0.0,50.0,28.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-02-09,13.42,0.0,0.0,0.0,53.0,30.0,360.0,350.0,21.0,25.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-02-10,6.71,0.0,0.0,0.0,42.0,28.0,350.0,360.0,16.1,19.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-02-10,0.0,0.0,0.0,0.0,52.0,30.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-02-10,0.0,0.0,0.0,0.0,39.0,28.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-02-10,0.0,0.0,0.0,0.0,40.0,27.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-02-10,8.95,0.0,0.0,0.0,43.0,29.0,10.0,360.0,16.1,21.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-02-11,7.83,0.0,0.0,0.0,49.0,23.0,280.0,280.0,21.9,28.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-02-11,0.0,0.0,0.0,0.0,37.0,25.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-02-11,0.0,0.0,0.0,0.0,48.0,21.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-02-11,0.0,0.0,0.0,0.0,48.0,23.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-02-11,8.72,0.0,0.0,0.0,51.0,26.0,290.0,300.0,21.9,27.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-02-12,12.3,0.0,0.0,0.0,34.0,20.0,310.0,310.0,23.0,32.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-02-12,0.0,0.0,0.0,0.0,50.0,25.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-02-12,0.0,0.02,0.0,0.0,50.0,21.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-02-12,0.0,0.0,0.1,0.0,32.0,18.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-02-12,13.65,0.0,0.0,0.0,34.0,20.0,320.0,320.0,28.0,35.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-02-13,5.59,0.0,0.0,0.0,34.0,15.0,230.0,230.0,15.0,21.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-02-13,0.0,0.0,0.0,0.0,34.0,18.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-02-13,0.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-02-13,0.0,0.0,0.0,0.0,34.0,14.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-02-13,6.71,0.0,0.0,0.0,36.0,16.0,240.0,250.0,18.1,23.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-02-14,14.76,0.0,0.0,0.0,37.0,12.0,310.0,310.0,32.0,44.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-02-14,0.0,0.0,0.0,0.0,34.0,16.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-02-14,0.0,0.08,0.0,0.0,36.0,27.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-02-14,0.0,0.0,0.0,0.0,35.0,11.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-02-14,16.55,0.0,0.0,0.0,38.0,12.0,330.0,330.0,35.1,44.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-02-15,7.16,0.0,0.0,0.0,24.0,8.0,320.0,320.0,14.1,18.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-02-15,0.0,0.0,0.0,0.0,37.0,10.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-02-15,0.0,0.0,0.0,0.0,30.0,6.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-02-15,0.0,0.0,0.0,0.0,21.0,7.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-02-15,7.83,0.0,0.0,0.0,23.0,8.0,330.0,320.0,15.0,19.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-02-16,7.61,0.46,0.0,0.0,20.0,12.0,60.0,70.0,14.1,18.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-02-16,0.0,0.1,0.0,0.0,23.0,9.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-02-16,0.0,0.0,0.0,0.0,20.0,11.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-02-16,0.0,0.52,8.1,8.0,17.0,11.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-02-16,9.84,0.73,8.2,2.0,19.0,11.0,360.0,350.0,15.0,18.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-02-17,3.8,0.0,0.0,0.0,26.0,0.0,230.0,230.0,13.0,18.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-02-17,0.0,0.3,0.0,0.0,16.0,14.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-02-17,0.0,0.0,0.0,12.0,25.0,5.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-02-17,0.0,0.0,0.0,6.0,25.0,-2.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-02-17,5.82,0.0,0.0,5.9,26.0,3.0,250.0,220.0,16.1,19.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-02-18,15.43,0.04,0.0,0.0,24.0,4.0,290.0,280.0,25.9,34.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-02-18,0.0,0.06,0.0,0.0,26.0,5.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-02-18,0.0,0.0,0.0,0.0,26.0,5.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-02-18,0.0,0.08,1.7,8.0,22.0,3.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-02-18,15.21,0.05,1.9,7.1,24.0,4.0,280.0,280.0,30.0,36.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-02-19,9.4,0.0,0.0,0.0,11.0,-1.0,290.0,290.0,19.9,25.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-02-19,0.0,0.01,0.0,0.0,24.0,5.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-02-19,0.0,0.0,0.0,0.0,19.0,-15.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-02-19,0.0,0.0,0.0,6.0,10.0,-3.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-02-19,10.51,0.0,0.0,3.9,11.0,-3.0,270.0,290.0,19.9,25.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-02-20,4.92,0.03,0.0,0.0,25.0,-5.0,130.0,150.0,13.0,18.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-02-20,0.0,0.1,0.0,0.0,20.0,-2.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-02-20,0.0,0.0,0.0,0.0,26.0,-16.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-02-20,0.0,0.01,0.0,5.0,24.0,-9.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-02-20,7.83,0.04,0.0,3.1,25.0,-6.0,140.0,130.0,16.1,19.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-02-21,4.92,0.89,0.0,0.0,37.0,25.0,350.0,350.0,12.1,15.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-02-21,0.0,0.42,0.0,0.0,33.0,-6.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-02-21,0.0,1.55,0.0,0.0,38.0,18.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-02-21,0.0,0.96,0.5,4.0,36.0,23.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-02-21,7.38,0.93,0.5,3.1,38.0,24.0,360.0,350.0,16.1,19.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-02-22,6.49,0.0,0.0,0.0,35.0,23.0,360.0,340.0,16.1,25.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-02-22,0.0,0.62,0.0,0.0,40.0,25.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-02-22,0.0,0.0,0.0,0.0,37.0,23.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-02-22,0.0,0.0,0.0,4.0,33.0,21.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-02-22,8.28,0.0,0.0,3.1,35.0,23.0,350.0,340.0,21.9,25.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-02-23,7.83,0.0,0.0,0.0,24.0,13.0,30.0,360.0,16.1,23.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-02-23,0.0,0.0,0.0,0.0,33.0,18.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-02-23,0.0,0.0,0.0,0.0,32.0,17.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-02-23,0.0,0.0,0.0,4.0,24.0,11.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-02-23,11.18,0.0,0.0,3.1,25.0,13.0,360.0,360.0,21.9,27.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-02-24,7.16,0.0,0.0,0.0,31.0,10.0,230.0,200.0,17.0,21.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-02-24,0.0,0.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-02-24,0.0,0.0,0.0,0.0,31.0,9.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-02-24,0.0,0.0,0.0,3.0,32.0,8.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-02-24,8.72,0.0,0.0,3.1,32.0,10.0,220.0,220.0,21.0,25.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-02-25,3.36,0.0,0.0,0.0,38.0,20.0,210.0,230.0,10.1,14.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-02-25,0.0,0.0,0.0,0.0,32.0,11.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-02-25,0.0,0.0,0.0,0.0,37.0,19.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-02-25,0.0,0.0,0.0,2.0,36.0,19.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-02-25,3.8,0.0,0.0,2.0,38.0,23.0,220.0,240.0,10.1,14.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-02-26,8.5,0.0,0.0,0.0,32.0,17.0,350.0,350.0,17.0,21.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-02-26,0.0,0.0,0.0,0.0,38.0,22.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-02-26,0.0,0.0,0.0,0.0,37.0,21.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-02-26,0.0,0.0,0.0,2.0,32.0,16.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-02-26,11.18,0.0,0.0,2.0,34.0,18.0,360.0,350.0,19.9,25.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-02-27,4.7,0.0,0.0,0.0,26.0,12.0,320.0,320.0,13.0,17.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-02-27,0.0,0.0,0.0,0.0,28.0,13.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-02-27,0.0,0.0,0.0,0.0,34.0,10.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-02-27,0.0,0.0,0.1,1.0,24.0,11.0,0.0,0.0,0.0,0.0,40229
