STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PRCP,SNOW,SNWD,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,Zip
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,4/5/2018,0.0,0.0,0.0,0.0,48.0,35.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,4/5/2018,0.0,0.0,0.0,0.0,79.0,19.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,4/5/2018,0.0,0.0,0.0,0.0,55.0,27.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,4/5/2018,2.91,0.0,0.0,0.0,56.0,30.0,160.0,170.0,13.0,19.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,4/6/2018,8.72,0.01,0.0,0.0,64.0,35.0,350.0,340.0,21.0,35.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,4/6/2018,0.0,0.0,0.0,0.0,55.0,30.0,0.0,0.0,0.0,0.0,40212
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,4/6/2018,0.0,0.01,0.0,0.0,64.0,37.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,4/6/2018,10.29,0.0,0.0,0.0,65.0,35.0,10.0,10.0,25.1,33.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,4/7/2018,7.38,0.03,0.0,0.0,46.0,29.0,360.0,10.0,18.1,27.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,4/7/2018,0.0,0.01,0.0,0.0,63.0,30.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,4/7/2018,0.0,0.15,0.0,0.0,48.0,28.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,4/7/2018,0.0,0.09,0.8,0.0,43.0,28.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,4/7/2018,10.51,0.05,1.0,0.0,46.0,30.0,10.0,30.0,23.0,29.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,4/8/2018,3.58,0.0,0.0,0.0,46.0,27.0,50.0,60.0,15.0,21.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,4/8/2018,0.0,0.05,0.0,0.0,45.0,29.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,4/8/2018,0.0,0.0,0.0,0.0,45.0,24.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,4/8/2018,0.0,0.0,0.0,0.0,45.0,28.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,4/8/2018,4.47,0.0,0.0,0.0,47.0,31.0,50.0,150.0,14.1,18.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,4/9/2018,4.92,0.04,0.0,0.0,51.0,34.0,90.0,320.0,13.0,19.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,4/9/2018,0.0,0.05,0.0,0.0,46.0,29.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,4/9/2018,0.0,0.0,0.0,0.0,51.0,40.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,4/9/2018,0.0,0.05,0.1,0.0,50.0,33.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,4/9/2018,6.71,0.05,0.0,0.0,53.0,35.0,10.0,10.0,15.0,18.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,4/10/2018,3.58,0.0,0.0,0.0,48.0,35.0,290.0,280.0,8.1,12.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,4/10/2018,0.0,0.05,0.0,0.0,52.0,34.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,4/10/2018,0.0,0.0,0.0,0.0,53.0,33.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,4/10/2018,0.0,0.0,0.0,0.0,48.0,36.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,4/10/2018,5.14,0.0,0.0,0.0,49.0,37.0,300.0,290.0,12.1,15.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,4/11/2018,7.61,0.0,0.0,0.0,67.0,30.0,200.0,190.0,18.1,25.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,4/11/2018,0.0,0.0,0.0,0.0,49.0,38.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,4/11/2018,0.0,0.0,0.0,0.0,62.0,23.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,4/11/2018,0.0,0.0,0.0,0.0,66.0,30.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,4/11/2018,7.38,0.0,0.0,0.0,68.0,33.0,220.0,210.0,18.1,25.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,4/12/2018,17.67,0.0,0.0,0.0,81.0,56.0,220.0,210.0,32.0,46.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,4/12/2018,0.0,0.0,0.0,0.0,67.0,34.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,4/12/2018,0.0,0.0,0.0,0.0,78.0,52.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,4/12/2018,0.0,0.0,0.0,0.0,81.0,55.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,4/12/2018,16.55,0.0,0.0,0.0,83.0,59.0,220.0,230.0,32.0,46.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,4/13/2018,14.54,0.0,0.0,0.0,82.0,67.0,180.0,180.0,30.0,40.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,4/13/2018,0.0,0.0,0.0,0.0,80.0,59.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,4/13/2018,0.0,0.0,0.0,0.0,80.0,64.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,4/13/2018,0.0,0.0,0.0,0.0,81.0,65.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,4/13/2018,16.11,0.0,0.0,0.0,83.0,67.0,190.0,190.0,28.0,38.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,4/14/2018,10.51,0.69,0.0,0.0,72.0,62.0,120.0,180.0,21.0,31.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,4/14/2018,0.0,0.0,0.0,0.0,81.0,64.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,4/14/2018,0.0,0.5,0.0,0.0,81.0,60.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,4/14/2018,0.0,0.54,0.0,0.0,70.0,60.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,4/14/2018,12.3,0.64,0.0,0.0,74.0,62.0,130.0,190.0,21.9,32.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,4/15/2018,10.51,0.61,0.0,0.0,62.0,41.0,280.0,270.0,21.0,31.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,4/15/2018,0.0,0.7,0.0,0.0,70.0,55.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,4/15/2018,0.0,1.23,0.0,0.0,66.0,45.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,4/15/2018,0.0,0.83,0.0,0.0,60.0,42.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,4/15/2018,10.74,0.55,0.0,0.0,62.0,42.0,280.0,290.0,23.9,30.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,4/16/2018,12.75,0.03,0.0,0.0,41.0,31.0,270.0,280.0,25.1,42.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,4/16/2018,0.0,0.54,0.0,0.0,60.0,35.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,4/16/2018,0.0,0.06,0.0,0.0,48.0,31.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,4/16/2018,0.0,0.08,0.0,0.0,42.0,30.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,4/16/2018,15.43,0.04,0.2,0.0,42.0,33.0,290.0,300.0,29.1,38.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,4/17/2018,9.17,0.0,0.0,0.0,61.0,30.0,240.0,270.0,19.9,29.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,4/17/2018,0.0,0.06,0.0,0.0,44.0,33.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,4/17/2018,0.0,0.0,0.0,0.0,55.0,30.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,4/17/2018,0.0,0.0,0.0,0.0,61.0,30.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,4/17/2018,10.96,0.0,0.0,0.0,62.0,32.0,260.0,270.0,21.9,31.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,4/18/2018,11.41,0.01,0.0,0.0,79.0,40.0,280.0,270.0,28.0,46.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,4/18/2018,0.0,0.0,0.0,0.0,60.0,32.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,4/18/2018,0.0,0.0,0.0,0.0,76.0,40.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,4/18/2018,0.0,0.03,0.0,0.0,77.0,39.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,4/18/2018,13.42,0.05,0.0,0.0,80.0,41.0,280.0,270.0,32.0,47.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,4/19/2018,9.62,0.0,0.0,0.0,54.0,39.0,300.0,300.0,23.0,35.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,4/19/2018,0.0,0.1,0.0,0.0,78.0,39.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,4/19/2018,0.0,0.2,0.0,0.0,77.0,38.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,4/19/2018,0.0,0.0,0.0,0.0,52.0,38.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,4/19/2018,11.86,0.0,0.0,0.0,55.0,39.0,300.0,300.0,29.1,36.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,4/20/2018,6.04,0.0,0.0,0.0,64.0,36.0,70.0,70.0,14.1,18.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,4/20/2018,0.0,0.0,0.0,0.0,50.0,39.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,4/20/2018,0.0,0.0,0.0,0.0,56.0,28.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,4/20/2018,0.0,0.0,0.0,0.0,63.0,34.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,4/20/2018,7.61,0.0,0.0,0.0,64.0,36.0,10.0,10.0,15.0,25.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,4/21/2018,8.05,0.0,0.0,0.0,70.0,43.0,70.0,90.0,14.1,19.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,4/21/2018,0.0,0.0,0.0,0.0,50.0,39.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,4/21/2018,0.0,0.0,0.0,0.0,64.0,38.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,4/21/2018,0.0,0.0,0.0,0.0,69.0,42.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,4/21/2018,7.16,0.0,0.0,0.0,71.0,45.0,60.0,70.0,14.1,21.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,4/22/2018,8.5,0.0,0.0,0.0,74.0,51.0,60.0,50.0,18.1,25.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,4/22/2018,0.0,0.0,0.0,0.0,75.0,41.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,4/22/2018,0.0,0.0,0.0,0.0,73.0,46.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,4/22/2018,0.0,0.0,0.0,0.0,72.0,49.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,4/22/2018,8.95,0.0,0.0,0.0,74.0,53.0,60.0,70.0,18.1,25.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,4/23/2018,10.07,0.59,0.0,0.0,64.0,52.0,100.0,100.0,18.1,28.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,4/23/2018,0.0,0.2,0.0,0.0,70.0,50.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,4/23/2018,0.0,0.65,0.0,0.0,71.0,51.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,4/23/2018,0.0,0.53,0.0,0.0,62.0,49.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,4/23/2018,10.07,0.62,0.0,0.0,64.0,52.0,100.0,100.0,18.1,25.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,4/24/2018,4.7,0.27,0.0,0.0,58.0,54.0,40.0,320.0,8.9,12.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,4/24/2018,0.0,0.67,0.0,0.0,62.0,50.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,4/24/2018,0.0,0.27,0.0,0.0,64.0,52.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,4/24/2018,0.0,0.38,0.0,0.0,57.0,52.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,4/24/2018,5.59,0.19,0.0,0.0,59.0,54.0,320.0,310.0,10.1,14.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,4/25/2018,6.04,0.0,0.0,0.0,69.0,55.0,330.0,310.0,14.1,21.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,4/25/2018,0.0,0.09,0.0,0.0,58.0,52.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,4/25/2018,0.0,0.0,0.0,0.0,68.0,53.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,4/25/2018,0.0,0.0,0.0,0.0,67.0,53.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,4/25/2018,8.5,0.0,0.0,0.0,70.0,54.0,350.0,350.0,16.1,23.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,4/26/2018,3.13,0.0,0.0,0.0,71.0,48.0,360.0,360.0,8.9,16.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,4/26/2018,0.0,0.0,0.0,0.0,68.0,46.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,4/26/2018,0.0,0.0,0.0,0.0,69.0,45.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,4/26/2018,0.0,0.0,0.0,0.0,69.0,47.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,4/26/2018,4.92,0.0,0.0,0.0,72.0,48.0,360.0,360.0,15.0,19.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,4/27/2018,7.38,0.0,0.0,0.0,74.0,43.0,280.0,290.0,21.0,31.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,4/27/2018,0.0,0.0,0.0,0.0,71.0,49.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,4/27/2018,0.0,0.0,0.0,0.0,73.0,33.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,4/27/2018,0.0,0.0,0.0,0.0,73.0,44.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,4/27/2018,8.95,0.0,0.0,0.0,76.0,46.0,280.0,280.0,23.9,33.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,4/28/2018,8.72,0.0,0.0,0.0,63.0,47.0,30.0,30.0,17.0,23.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,4/28/2018,0.0,0.0,0.0,0.0,74.0,47.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,4/28/2018,0.0,0.0,0.0,0.0,73.0,33.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,4/28/2018,0.0,0.0,0.0,0.0,61.0,47.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,4/28/2018,11.63,0.0,0.0,0.0,65.0,48.0,20.0,350.0,21.0,28.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,4/29/2018,3.8,0.0,0.0,0.0,64.0,37.0,360.0,350.0,12.1,19.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,4/29/2018,0.0,0.0,0.0,0.0,64.0,51.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,4/29/2018,0.0,0.0,0.0,0.0,65.0,34.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,4/29/2018,0.0,0.0,0.0,0.0,63.0,35.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,4/29/2018,4.47,0.0,0.0,0.0,65.0,37.0,360.0,360.0,14.1,19.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,4/30/2018,3.13,0.0,0.0,0.0,75.0,36.0,190.0,170.0,13.0,18.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,4/30/2018,0.0,0.0,0.0,0.0,64.0,39.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,4/30/2018,0.0,0.0,0.0,0.0,73.0,34.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,4/30/2018,0.0,0.0,0.0,0.0,76.0,37.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,4/30/2018,3.8,0.0,0.0,0.0,76.0,40.0,160.0,170.0,14.1,19.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,5/1/2018,6.26,0.0,0.0,0.0,82.0,47.0,190.0,150.0,18.1,25.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,5/1/2018,0.0,0.0,0.0,0.0,76.0,51.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,5/1/2018,0.0,0.0,0.0,0.0,80.0,43.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,5/1/2018,0.0,0.0,0.0,0.0,82.0,48.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,5/1/2018,7.83,0.0,0.0,0.0,84.0,49.0,230.0,260.0,21.0,25.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,5/2/2018,10.96,0.0,0.0,0.0,86.0,61.0,220.0,220.0,25.9,35.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,5/2/2018,0.0,0.0,0.0,0.0,80.0,51.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,5/2/2018,0.0,0.0,0.0,0.0,83.0,60.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,5/2/2018,0.0,0.0,0.0,0.0,85.0,61.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,5/2/2018,13.2,0.0,0.0,0.0,88.0,68.0,210.0,200.0,25.1,36.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,5/3/2018,10.51,0.0,0.0,0.0,81.0,70.0,240.0,230.0,25.1,35.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,5/3/2018,0.0,0.0,0.0,0.0,86.0,68.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,5/3/2018,0.0,0.0,0.0,0.0,84.0,70.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,5/3/2018,0.0,0.0,0.0,0.0,81.0,69.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,5/3/2018,11.41,0.0,0.0,0.0,81.0,72.0,230.0,270.0,23.9,34.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,5/4/2018,10.29,0.0,0.0,0.0,81.0,68.0,230.0,230.0,21.0,30.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.28,-85.79,134.1,5/4/2018,0.0,0.02,0.0,0.0,80.0,71.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.92,-85.66,167.6,5/4/2018,0.0,0.0,0.0,0.0,83.0,66.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.12,-85.64,192.6,5/4/2018,0.0,0.0,0.0,0.0,79.0,67.0,0.0,0.0,0.0,0.0,40228
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.18,-85.73,146.3,5/4/2018,12.08,0.0,0.0,0.0,82.0,69.0,240.0,230.0,21.9,29.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23,-85.66,164.6,5/5/2018,4.47,1.66,0.0,0.0,68.0,61.0,160.0,80.0,13.0,17.0,40041
